# CIDR,network(start) address,end address,prefix,subnet mask,number of addresses
91.233.104.0/24,91.233.104.0,91.233.104.255,24,255.255.255.0,256
91.234.228.0/24,91.234.228.0,91.234.228.255,24,255.255.255.0,256
91.235.84.0/22,91.235.84.0,91.235.87.255,22,255.255.252.0,1024
91.235.243.0/24,91.235.243.0,91.235.243.255,24,255.255.255.0,256
91.237.51.0/24,91.237.51.0,91.237.51.255,24,255.255.255.0,256
91.239.206.0/23,91.239.206.0,91.239.207.255,23,255.255.254.0,512
91.241.55.0/24,91.241.55.0,91.241.55.255,24,255.255.255.0,256
91.246.50.0/24,91.246.50.0,91.246.50.255,24,255.255.255.0,256
91.247.64.0/23,91.247.64.0,91.247.65.255,23,255.255.254.0,512
92.51.64.0/18,92.51.64.0,92.51.127.255,18,255.255.192.0,16384
92.54.192.0/18,92.54.192.0,92.54.255.255,18,255.255.192.0,16384
92.241.64.0/19,92.241.64.0,92.241.95.255,19,255.255.224.0,8192
93.177.128.0/18,93.177.128.0,93.177.191.255,18,255.255.192.0,16384
93.179.88.0/22,93.179.88.0,93.179.91.255,22,255.255.252.0,1024
93.186.208.0/20,93.186.208.0,93.186.223.255,20,255.255.240.0,4096
93.187.111.0/24,93.187.111.0,93.187.111.255,24,255.255.255.0,256
93.188.8.0/21,93.188.8.0,93.188.15.255,21,255.255.248.0,2048
94.43.0.0/16,94.43.0.0,94.43.255.255,16,255.255.0.0,65536
94.100.224.0/20,94.100.224.0,94.100.239.255,20,255.255.240.0,4096
